Filename,Split
train1964,train
train13798,train
train16162,train
train10552,train
train7270,train
train16608,train
train18103,train
train16825,train
train14941,train
train4455,train
train17487,train
train16695,train
train2459,train
train13329,train
train13685,train
train18170,train
train4399,train
train3166,train
train7945,train
train467,train
train5142,train
train1567,train
train6868,train
train405,train
train13244,train
train12529,train
train16552,train
train55,train
train10553,train
train7708,train
train17345,train
train2438,train
train9373,train
train14218,train
train12715,train
train2874,train
train18039,train
train16317,train
train6133,train
train8503,train
train5680,train
train1715,train
train14772,train
train9593,train
train6446,train
train5392,train
train13079,train
train13379,train
train4468,train
train3207,train
train17221,train
train1779,train
train9245,train
train17959,train
train2069,train
train540,train
train14078,train
train11182,train
train17925,train
train29,train
train13513,train
train1774,train
train4550,train
train4752,train
train11489,train
train15197,train
train4086,train
train10063,train
train13915,train
train16007,train
train1674,train
train16214,train
train5226,train
train7848,train
train14194,train
train7003,train
train8780,train
train14149,train
train14637,train
train5430,train
train12641,train
train3753,train
train10967,train
train13046,train
train3535,train
train3869,train
train14625,train
train16386,train
train12111,train
train4245,train
train636,train
train17731,train
train7506,train
train17706,train
train17033,train
train17196,train
train8621,train
train3715,train
train1772,train
train17895,train
train6707,train
train9086,train
train8946,train
train18643,train
train17128,train
train3078,train
train11881,train
train8808,train
train6296,train
train17514,train
train3824,train
train2080,train
train4742,train
train16614,train
train16001,train
train10061,train
train14446,train
train6584,train
train15077,train
train4227,train
train4277,train
train3044,train
train3056,train
train26,train
train8511,train
train183,train
train10944,train
train2814,train
train13159,train
train10275,train
train7390,train
train4945,train
train15406,train
train294,train
train794,train
train3482,train
train15685,train
train1294,train
train4648,train
train3128,train
train8033,train
train12807,train
train685,train
train2533,train
train13371,train
train12981,train
train8462,train
train17009,train
train18686,train
train4358,train
train15598,train
train18026,train
train18202,train
train13790,train
train13483,train
train15846,train
train3945,train
train828,train
train10088,train
train6580,train
train4081,train
train14336,train
train1877,train
train2412,train
train1544,train
train10963,train
train4950,train
train6514,train
train5778,train
train15752,train
train4693,train
train3299,train
train8598,train
train9705,train
train7321,train
train9440,train
train5140,train
train665,train
train18241,train
train12573,train
train13450,train
train10869,train
train5864,train
train9272,train
train17440,train
train16528,train
train13195,train
train6405,train
train3645,train
train3005,train
train5551,train
train4713,train
train9900,train
train6014,train
train1551,train
train12676,train
train11440,train
train6609,train
train7315,train
train1056,train
train6592,train
train12934,train
train9454,train
train14732,train
train12232,train
train1885,train
train468,train
train5005,train
train10733,train
train7889,train
train2614,train
train8543,train
train4563,train
train14344,train
train2481,train
train17071,train
train10940,train
train6102,train
train2526,train
train17097,train
train7515,train
train12816,train
train5814,train
train16933,train
train11075,train
train6681,train
train18034,train
train15743,train
train12075,train
train11986,train
train14480,train
train15329,train
train6226,train
train11635,train
